Notes,State,State Code,Year,Year Code,Deaths,Population,Crude Rate
,Oklahoma,40,1985,1985,4,1674450,0.002388844 (Unreliable)
,Oklahoma,40,1986,1986,1,1664897,0.000600638 (Unreliable)
,Oklahoma,40,1987,1987,2,1643596,0.001216844 (Unreliable)
,Oklahoma,40,1988,1988,6,1623598,0.003695496 (Unreliable)
,Oklahoma,40,1995,1995,0,1689623,0.000000000 (Unreliable)
,Oregon,41,1979,1979,1,1310288,0.000763191 (Unreliable)
,Oregon,41,1980,1980,1,1338443,0.000747137 (Unreliable)
,Oregon,41,1981,1981,0,1355243,0.000000000 (Unreliable)
,Oregon,41,1982,1982,4,1353164,0.002956035 (Unreliable)
,Oregon,41,1983,1983,5,1347395,0.003710864 (Unreliable)
,Oregon,41,1984,1984,3,1354620,0.002214643 (Unreliable)
,Oregon,41,1985,1985,5,1358583,0.003680305 (Unreliable)
,Oregon,41,1986,1986,3,1364347,0.002198854 (Unreliable)
,Oregon,41,1987,1987,1,1374087,0.000727756 (Unreliable)
,Oregon,41,1988,1988,2,1394871,0.001433824 (Unreliable)
,Oregon,41,1995,1995,0,1612469,0.000000000 (Unreliable)
,Pennsylvania,42,1979,1979,13,6187734,0.002100931 (Unreliable)
,Pennsylvania,42,1980,1980,12,6185869,0.001939905 (Unreliable)
,Pennsylvania,42,1981,1981,7,6184964,0.001131777 (Unreliable)
,Pennsylvania,42,1982,1982,8,6178999,0.001294708 (Unreliable)
,Pennsylvania,42,1983,1983,10,6172912,0.001619981 (Unreliable)
,Pennsylvania,42,1984,1984,12,6161954,0.001947434 (Unreliable)
,Pennsylvania,42,1985,1985,11,6140864,0.001791279 (Unreliable)
,Pennsylvania,42,1986,1986,15,6145543,0.002440793 (Unreliable)
,Pennsylvania,42,1987,1987,8,6158057,0.001299111 (Unreliable)
,Pennsylvania,42,1988,1988,8,6174356,0.001295682 (Unreliable)
,Pennsylvania,42,1989,1989,13,6185761,0.002101601 (Unreliable)
,Pennsylvania,42,1990,1990,12,6189594,0.001938738 (Unreliable)
,Pennsylvania,42,1992,1992,11,6265421,0.001755668 (Unreliable)
,Pennsylvania,42,1993,1993,12,6297636,0.001905477 (Unreliable)
,Pennsylvania,42,1995,1995,11,6329931,0.001737776 (Unreliable)
,Pennsylvania,42,1996,1996,12,6340041,0.001892732 (Unreliable)
,Pennsylvania,42,1998,1998,12,6346706,0.001890745 (Unreliable)
,Rhode Island,44,1979,1979,0,500431,0.000000000 (Unreliable)
,Rhode Island,44,1980,1980,3,496266,0.006045145 (Unreliable)
,Rhode Island,44,1981,1981,0,498808,0.000000000 (Unreliable)
,Rhode Island,44,1982,1982,1,499643,0.002001429 (Unreliable)
,Rhode Island,44,1983,1983,1,500617,0.001997535 (Unreliable)
,Rhode Island,44,1984,1984,1,503299,0.001986891 (Unreliable)
,Rhode Island,44,1985,1985,0,506369,0.000000000 (Unreliable)
,Rhode Island,44,1986,1986,0,510486,0.000000000 (Unreliable)
,Rhode Island,44,1987,1987,0,516470,0.000000000 (Unreliable)
,Rhode Island,44,1988,1988,1,519628,0.001924454 (Unreliable)
,Rhode Island,44,1993,1993,0,527560,0.000000000 (Unreliable)
,Rhode Island,44,1994,1994,0,528131,0.000000000 (Unreliable)
,Rhode Island,44,1996,1996,0,530811,0.000000000 (Unreliable)
,Rhode Island,44,1998,1998,0,536326,0.000000000 (Unreliable)
,South Carolina,45,1979,1979,5,1584564,0.003155442 (Unreliable)
,South Carolina,45,1980,1980,12,1605825,0.007472794 (Unreliable)
,South Carolina,45,1981,1981,3,1632200,0.001838010 (Unreliable)
,South Carolina,45,1982,1982,6,1648416,0.003639858 (Unreliable)
,South Carolina,45,1983,1983,4,1663413,0.002404694 (Unreliable)
,South Carolina,45,1984,1984,5,1681902,0.002972825 (Unreliable)
,South Carolina,45,1985,1985,4,1704406,0.002346859 (Unreliable)
,South Carolina,45,1986,1986,10,1721190,0.005809934 (Unreliable)
,South Carolina,45,1987,1987,9,1741768,0.005167164 (Unreliable)
,South Carolina,45,1988,1988,4,1761265,0.002271095 (Unreliable)
,South Dakota,46,1979,1979,0,349853,0.000000000 (Unreliable)
,South Dakota,46,1980,1980,1,350801,0.002850619 (Unreliable)
,South Dakota,46,1981,1981,1,350127,0.002856106 (Unreliable)
,South Dakota,46,1982,1982,1,350909,0.002849742 (Unreliable)
,South Dakota,46,1983,1983,0,351991,0.000000000 (Unreliable)
,South Dakota,46,1984,1984,0,354127,0.000000000 (Unreliable)
,South Dakota,46,1985,1985,2,354666,0.005639108 (Unreliable)
,South Dakota,46,1986,1986,0,353723,0.000000000 (Unreliable)
,South Dakota,46,1987,1987,1,353661,0.002827566 (Unreliable)
,South Dakota,46,1988,1988,1,354500,0.002820874 (Unreliable)
,South Dakota,46,1990,1990,0,353474,0.000000000 (Unreliable)
,South Dakota,46,1991,1991,0,356909,0.000000000 (Unreliable)
,South Dakota,46,1992,1992,0,361158,0.000000000 (Unreliable)
,South Dakota,46,1994,1994,0,369772,0.000000000 (Unreliable)
,South Dakota,46,1995,1995,0,373461,0.000000000 (Unreliable)
,South Dakota,46,1996,1996,0,375529,0.000000000 (Unreliable)
,South Dakota,46,1997,1997,0,376375,0.000000000 (Unreliable)
,Tennessee,47,1979,1979,8,2346174,0.003409807 (Unreliable)
,Tennessee,47,1980,1980,9,2376198,0.003787563 (Unreliable)
,Tennessee,47,1981,1981,11,2394259,0.004594323 (Unreliable)
,Tennessee,47,1982,1982,5,2404962,0.002079035 (Unreliable)
,Tennessee,47,1983,1983,9,2412619,0.003730386 (Unreliable)
,Tennessee,47,1984,1984,6,2427685,0.002471490 (Unreliable)
,Tennessee,47,1985,1985,4,2444084,0.001636605 (Unreliable)
,Tennessee,47,1986,1986,3,2457562,0.001220722 (Unreliable)
,Tennessee,47,1987,1987,6,2481418,0.002417972 (Unreliable)
,Tennessee,47,1988,1988,9,2502150,0.003596907 (Unreliable)
,Tennessee,47,1994,1994,10,2703907,0.003698352 (Unreliable)
,Tennessee,47,1996,1996,11,2794608,0.003936151 (Unreliable)
,Texas,48,1979,1979,25,7073959,0.003534089
,Texas,48,1980,1980,22,7249669,0.003034621
,Texas,48,1981,1981,32,7507825,0.004262220
,Texas,48,1982,1982,29,7804989,0.003715572
,Texas,48,1983,1983,23,8009849,0.002871465
,Texas,48,1984,1984,18,8138711,0.002211652 (Unreliable)
,Texas,48,1985,1985,29,8271019,0.003506218
,Texas,48,1986,1986,26,8412177,0.003090758
,Texas,48,1987,1987,23,8441550,0.002724618
,Texas,48,1988,1988,24,8468153,0.002834148
,Texas,48,1989,1989,34,8543056,0.003979840
,Texas,48,1990,1990,21,8631442,0.002432965
,Texas,48,1991,1991,26,8829777,0.002944582
,Texas,48,1992,1992,23,9006797,0.002553627
,Texas,48,1993,1993,19,9204095,0.002064299 (Unreliable)
,Texas,48,1994,1994,27,9397908,0.002872980
,Texas,48,1995,1995,28,9590121,0.002919671
,Texas,48,1996,1996,20,9777938,0.002045421
,Texas,48,1997,1997,36,9971780,0.003610188
,Texas,48,1998,1998,15,10177683,0.001473813 (Unreliable)
,Utah,49,1979,1979,2,716342,0.002791962 (Unreliable)
,Utah,49,1980,1980,3,738341,0.004063163 (Unreliable)
,Utah,49,1981,1981,0,764278,0.000000000 (Unreliable)
,Utah,49,1982,1982,5,785465,0.006365656 (Unreliable)
,Utah,49,1983,1983,3,801952,0.003740872 (Unreliable)
,Utah,49,1984,1984,1,815336,0.001226488 (Unreliable)
,Utah,49,1985,1985,4,825632,0.004844773 (Unreliable)
,Utah,49,1986,1986,2,835839,0.002392805 (Unreliable)
,Utah,49,1987,1987,1,843651,0.001185324 (Unreliable)
,Utah,49,1988,1988,2,850314,0.002352072 (Unreliable)
,Utah,49,1989,1989,0,858755,0.000000000 (Unreliable)
,Utah,49,1993,1993,0,952724,0.000000000 (Unreliable)
,Vermont,50,1979,1979,0,259391,0.000000000 (Unreliable)
,Vermont,50,1980,1980,1,262661,0.003807189 (Unreliable)
,Vermont,50,1981,1981,0,264748,0.000000000 (Unreliable)
,Vermont,50,1982,1982,0,266580,0.000000000 (Unreliable)
,Vermont,50,1983,1983,0,268343,0.000000000 (Unreliable)
,Vermont,50,1984,1984,0,269887,0.000000000 (Unreliable)
,Vermont,50,1985,1985,0,271460,0.000000000 (Unreliable)
,Vermont,50,1986,1986,0,273425,0.000000000 (Unreliable)
,Vermont,50,1987,1987,1,276328,0.003618888 (Unreliable)
,Vermont,50,1988,1988,1,280920,0.003559732 (Unreliable)
,Vermont,50,1992,1992,0,292234,0.000000000 (Unreliable)
,Vermont,50,1995,1995,0,300279,0.000000000 (Unreliable)
,Vermont,50,1996,1996,0,303034,0.000000000 (Unreliable)
,Vermont,50,1997,1997,0,304893,0.000000000 (Unreliable)
,Virginia,51,1979,1979,7,2716085,0.002577239 (Unreliable)
,Virginia,51,1980,1980,4,2731673,0.001464304 (Unreliable)
,Virginia,51,1981,1981,6,2776283,0.002161163 (Unreliable)
,Virginia,51,1982,1982,3,2804043,0.001069884 (Unreliable)
,Virginia,51,1983,1983,4,2839169,0.001408863 (Unreliable)
,Virginia,51,1984,1984,6,2878963,0.002084084 (Unreliable)
,Virginia,51,1985,1985,5,2919060,0.001712880 (Unreliable)
,Virginia,51,1986,1986,1,2964885,0.000337281 (Unreliable)
,Virginia,51,1987,1987,6,3024191,0.001984002 (Unreliable)
,Virginia,51,1988,1988,10,3081364,0.003245316 (Unreliable)
,Washington,53,1979,1979,3,2022940,0.001482990 (Unreliable)
,Washington,53,1980,1980,1,2082966,0.000480085 (Unreliable)
,Washington,53,1981,1981,4,2133435,0.001874911 (Unreliable)
,Washington,53,1982,1982,4,2154266,0.001856781 (Unreliable)
,Washington,53,1983,1983,5,2164564,0.002309934 (Unreliable)
,Washington,53,1984,1984,4,2187017,0.001828975 (Unreliable)
,Washington,53,1985,1985,3,2216461,0.001353509 (Unreliable)
,Washington,53,1986,1986,3,2243287,0.001337323 (Unreliable)
,Washington,53,1987,1987,0,2283350,0.000000000 (Unreliable)
,Washington,53,1988,1988,1,2337805,0.000427752 (Unreliable)
,Washington,53,1995,1995,0,2757505,0.000000000 (Unreliable)
,West Virginia,54,1979,1979,6,999184,0.006004900 (Unreliable)
,West Virginia,54,1980,1980,4,1004248,0.003983080 (Unreliable)
,West Virginia,54,1981,1981,2,1007258,0.001985589 (Unreliable)
,West Virginia,54,1982,1982,1,1006148,0.000993890 (Unreliable)
,West Virginia,54,1983,1983,3,1004108,0.002987726 (Unreliable)
,West Virginia,54,1984,1984,0,996125,0.000000000 (Unreliable)
,West Virginia,54,1985,1985,2,986840,0.002026671 (Unreliable)
,West Virginia,54,1986,1986,1,975072,0.001025565 (Unreliable)
,West Virginia,54,1987,1987,1,963242,0.001038161 (Unreliable)
,West Virginia,54,1988,1988,1,949783,0.001052872 (Unreliable)
,West Virginia,54,1995,1995,0,941762,0.000000000 (Unreliable)
,Wisconsin,55,1979,1979,3,2381899,0.001259499 (Unreliable)
,Wisconsin,55,1980,1980,5,2403003,0.002080730 (Unreliable)
,Wisconsin,55,1981,1981,3,2414075,0.001242712 (Unreliable)
,Wisconsin,55,1982,1982,1,2416461,0.000413828 (Unreliable)
,Wisconsin,55,1983,1983,4,2412651,0.001657927 (Unreliable)
,Wisconsin,55,1984,1984,3,2421197,0.001239057 (Unreliable)
,Wisconsin,55,1985,1985,4,2427815,0.001647572 (Unreliable)
,Wisconsin,55,1986,1986,3,2430990,0.001234065 (Unreliable)
,Wisconsin,55,1987,1987,3,2442233,0.001228384 (Unreliable)
,Wisconsin,55,1988,1988,6,2463839,0.002435224 (Unreliable)
